[INFO] Read bench from:  ./dataset/rawaig
Save: b06_C_000, # PI: 5, Tot Pairs: 0.0k, time: 0.72 s (0 / 10000)
Save: jt51_syn_090, # PI: 54, Tot Pairs: 362.2k, time: 2.18 s (4239 / 10000)
Save: b19_C_056, # PI: 144, Tot Pairs: 362.3k, time: 4.05 s (4240 / 10000)
Save: DMA_syn_007, # PI: 52, Tot Pairs: 362.6k, time: 2.92 s (4241 / 10000)
Save: mem_ctrl_syn_092, # PI: 38, Tot Pairs: 362.6k, time: 3.04 s (4242 / 10000)
Save: wb_dma_syn_197, # PI: 59, Tot Pairs: 362.8k, time: 1.95 s (4243 / 10000)
Save: sin_syn_014, # PI: 36, Tot Pairs: 362.9k, time: 2.78 s (4244 / 10000)
Save: b18_opt_C_052, # PI: 107, Tot Pairs: 363.0k, time: 1.86 s (4245 / 10000)
Save: b20_opt_C_014, # PI: 37, Tot Pairs: 363.0k, time: 1.68 s (4246 / 10000)
Save: b19_C_256, # PI: 36, Tot Pairs: 363.1k, time: 1.83 s (4247 / 10000)
Save: reed_solomon_codec_generator_syn_010, # PI: 47, Tot Pairs: 363.1k, time: 1.98 s (4248 / 10000)
Save: b17_C_004, # PI: 92, Tot Pairs: 363.1k, time: 2.50 s (4249 / 10000)
Save: b22_C_004, # PI: 63, Tot Pairs: 363.2k, time: 2.46 s (4250 / 10000)
Save: c432_syn_001, # PI: 29, Tot Pairs: 363.2k, time: 0.99 s (4251 / 10000)
Save: wbscope_syn_1198, # PI: 12, Tot Pairs: 363.2k, time: 0.65 s (4252 / 10000)
Save: mem_ctrl_syn_513, # PI: 100, Tot Pairs: 363.2k, time: 2.67 s (4253 / 10000)
Save: b22_C_106, # PI: 35, Tot Pairs: 363.3k, time: 1.94 s (4254 / 10000)
Save: wbscope_syn_1015, # PI: 12, Tot Pairs: 363.4k, time: 0.68 s (4255 / 10000)
Save: logicProbe_syn_057, # PI: 19, Tot Pairs: 363.4k, time: 1.17 s (4256 / 10000)
Save: b19_C_279, # PI: 16, Tot Pairs: 363.6k, time: 2.62 s (4257 / 10000)
Save: logicProbe_syn_007, # PI: 19, Tot Pairs: 363.6k, time: 1.15 s (4258 / 10000)
Save: b04_C_004, # PI: 30, Tot Pairs: 363.6k, time: 1.57 s (4259 / 10000)
Save: logicProbe_syn_375, # PI: 19, Tot Pairs: 363.7k, time: 1.17 s (4260 / 10000)
Save: log2_syn_054, # PI: 155, Tot Pairs: 364.2k, time: 16.01 s (4261 / 10000)
Save: multiplier_syn_149, # PI: 70, Tot Pairs: 364.3k, time: 3.19 s (4262 / 10000)
Save: b18_opt_C_170, # PI: 68, Tot Pairs: 364.3k, time: 2.16 s (4263 / 10000)
Save: b04_C_009, # PI: 26, Tot Pairs: 364.4k, time: 1.37 s (4264 / 10000)
Save: voter_syn_024, # PI: 42, Tot Pairs: 364.4k, time: 2.33 s (4265 / 10000)
Save: ethernet_syn_372, # PI: 24, Tot Pairs: 364.5k, time: 0.94 s (4266 / 10000)
Save: log2_syn_193, # PI: 91, Tot Pairs: 364.6k, time: 6.54 s (4267 / 10000)
Save: b19_C_105, # PI: 149, Tot Pairs: 364.7k, time: 3.32 s (4268 / 10000)
Save: ethernet_syn_052, # PI: 24, Tot Pairs: 364.8k, time: 1.02 s (4269 / 10000)
Save: b19_C_417, # PI: 136, Tot Pairs: 364.9k, time: 3.62 s (4270 / 10000)
Save: vga_lcd_syn_107, # PI: 55, Tot Pairs: 364.9k, time: 1.40 s (4271 / 10000)
Save: usb_funct_syn_024, # PI: 43, Tot Pairs: 364.9k, time: 1.78 s (4272 / 10000)
Save: arbiter_syn_166, # PI: 42, Tot Pairs: 364.9k, time: 1.09 s (4273 / 10000)
Save: multiplier_syn_016, # PI: 77, Tot Pairs: 364.9k, time: 1.95 s (4274 / 10000)
Save: ethernet_syn_182, # PI: 13, Tot Pairs: 365.1k, time: 0.88 s (4275 / 10000)
Save: s38584_syn_084, # PI: 64, Tot Pairs: 365.1k, time: 1.55 s (4276 / 10000)
Save: wbscope_syn_158, # PI: 12, Tot Pairs: 365.4k, time: 1.34 s (4277 / 10000)
Save: logicProbe_syn_506, # PI: 19, Tot Pairs: 365.4k, time: 1.14 s (4278 / 10000)
Save: logicProbe_syn_636, # PI: 19, Tot Pairs: 365.5k, time: 1.15 s (4279 / 10000)
Save: logicProbe_syn_791, # PI: 19, Tot Pairs: 365.5k, time: 1.17 s (4280 / 10000)
Save: fpu_syn_051, # PI: 50, Tot Pairs: 365.5k, time: 1.65 s (4281 / 10000)
Save: reed_solomon_codec_generator_syn_017, # PI: 90, Tot Pairs: 365.6k, time: 3.61 s (4282 / 10000)
Save: ethernet_syn_232, # PI: 13, Tot Pairs: 365.7k, time: 0.82 s (4283 / 10000)
Save: wbscope_syn_117, # PI: 12, Tot Pairs: 365.9k, time: 1.29 s (4284 / 10000)
Save: vga_lcd_syn_443, # PI: 55, Tot Pairs: 365.9k, time: 1.37 s (4285 / 10000)
Save: wbscope_syn_754, # PI: 12, Tot Pairs: 366.1k, time: 1.23 s (4286 / 10000)
Save: b19_C_151, # PI: 110, Tot Pairs: 366.2k, time: 2.78 s (4287 / 10000)
Save: b18_opt_C_067, # PI: 53, Tot Pairs: 366.2k, time: 2.86 s (4288 / 10000)
Save: wb_dma_syn_047, # PI: 24, Tot Pairs: 366.3k, time: 0.57 s (4289 / 10000)
Save: mem_ctrl_syn_212, # PI: 68, Tot Pairs: 366.3k, time: 1.61 s (4290 / 10000)
Save: s38584_syn_066, # PI: 82, Tot Pairs: 366.3k, time: 1.84 s (4291 / 10000)
Save: multiplier_syn_224, # PI: 67, Tot Pairs: 366.3k, time: 2.51 s (4292 / 10000)
Save: multiplier_syn_096, # PI: 143, Tot Pairs: 366.9k, time: 14.96 s (4293 / 10000)
Save: wbscope_syn_867, # PI: 12, Tot Pairs: 367.1k, time: 1.35 s (4294 / 10000)
Save: s526n_syn_014, # PI: 21, Tot Pairs: 367.2k, time: 1.65 s (4295 / 10000)
Save: mem_ctrl_syn_012, # PI: 94, Tot Pairs: 367.2k, time: 2.32 s (4296 / 10000)
Save: wbscope_syn_1304, # PI: 12, Tot Pairs: 367.2k, time: 0.61 s (4297 / 10000)
Save: multiplier_syn_153, # PI: 166, Tot Pairs: 367.8k, time: 16.18 s (4298 / 10000)
Save: b17_C_129, # PI: 32, Tot Pairs: 367.8k, time: 1.73 s (4299 / 10000)
Save: mem_ctrl_syn_399, # PI: 56, Tot Pairs: 367.9k, time: 1.87 s (4300 / 10000)
Save: reed_solomon_codec_generator_syn_222, # PI: 54, Tot Pairs: 367.9k, time: 1.92 s (4301 / 10000)
Save: b19_C_302, # PI: 31, Tot Pairs: 367.9k, time: 1.96 s (4302 / 10000)
Save: b20_opt_C_050, # PI: 43, Tot Pairs: 368.0k, time: 2.14 s (4303 / 10000)
Save: logicProbe_syn_850, # PI: 19, Tot Pairs: 368.0k, time: 1.15 s (4304 / 10000)
Save: s38584_syn_018, # PI: 56, Tot Pairs: 368.0k, time: 1.54 s (4305 / 10000)
Save: logicProbe_syn_464, # PI: 19, Tot Pairs: 368.1k, time: 1.11 s (4306 / 10000)
Save: mem_ctrl_syn_434, # PI: 60, Tot Pairs: 368.1k, time: 1.51 s (4307 / 10000)
Save: b18_C_341, # PI: 90, Tot Pairs: 368.1k, time: 1.12 s (4308 / 10000)
Save: systemcaes_syn_005, # PI: 31, Tot Pairs: 368.2k, time: 1.56 s (4309 / 10000)
Save: wb_dma_syn_089, # PI: 54, Tot Pairs: 368.3k, time: 1.73 s (4310 / 10000)
Save: ethernet_syn_222, # PI: 23, Tot Pairs: 368.4k, time: 0.97 s (4311 / 10000)
Save: mem_ctrl_syn_338, # PI: 91, Tot Pairs: 368.4k, time: 3.26 s (4312 / 10000)
Save: vga_lcd_syn_439, # PI: 55, Tot Pairs: 368.5k, time: 1.38 s (4313 / 10000)
Save: logicProbe_syn_471, # PI: 19, Tot Pairs: 368.5k, time: 1.13 s (4314 / 10000)
Save: reed_solomon_codec_generator_syn_098, # PI: 93, Tot Pairs: 368.6k, time: 3.71 s (4315 / 10000)
Save: mem_ctrl_syn_479, # PI: 115, Tot Pairs: 368.6k, time: 0.77 s (4316 / 10000)
Save: arbiter_syn_092, # PI: 46, Tot Pairs: 368.6k, time: 1.17 s (4317 / 10000)
Save: arbiter_syn_177, # PI: 56, Tot Pairs: 368.6k, time: 1.34 s (4318 / 10000)
Save: wbscope_syn_853, # PI: 12, Tot Pairs: 368.8k, time: 1.36 s (4319 / 10000)
Save: mem_ctrl_syn_507, # PI: 62, Tot Pairs: 368.9k, time: 2.23 s (4320 / 10000)
Save: vga_lcd_syn_238, # PI: 55, Tot Pairs: 368.9k, time: 1.38 s (4321 / 10000)
Save: voter_syn_061, # PI: 40, Tot Pairs: 369.0k, time: 5.09 s (4322 / 10000)
Save: s35932_syn_038, # PI: 68, Tot Pairs: 369.0k, time: 2.29 s (4323 / 10000)
Save: mem_ctrl_syn_614, # PI: 81, Tot Pairs: 369.0k, time: 1.46 s (4324 / 10000)
Save: wbscope_syn_665, # PI: 12, Tot Pairs: 369.2k, time: 1.21 s (4325 / 10000)
Save: ethernet_syn_000, # PI: 24, Tot Pairs: 369.3k, time: 0.94 s (4326 / 10000)
Save: vga_lcd_syn_246, # PI: 55, Tot Pairs: 369.3k, time: 1.33 s (4327 / 10000)
Save: vga_lcd_syn_341, # PI: 55, Tot Pairs: 369.4k, time: 1.36 s (4328 / 10000)
Save: ethernet_syn_119, # PI: 25, Tot Pairs: 369.4k, time: 1.01 s (4329 / 10000)
Save: pci_syn_013, # PI: 72, Tot Pairs: 369.4k, time: 1.83 s (4330 / 10000)
Save: b20_opt_C_005, # PI: 31, Tot Pairs: 369.5k, time: 1.76 s (4331 / 10000)
Save: b17_C_081, # PI: 49, Tot Pairs: 369.5k, time: 1.72 s (4332 / 10000)
Save: b15_opt_C_002, # PI: 74, Tot Pairs: 369.6k, time: 7.40 s (4333 / 10000)
Save: b11_C_004, # PI: 25, Tot Pairs: 369.6k, time: 2.04 s (4334 / 10000)
Save: vga_lcd_syn_497, # PI: 55, Tot Pairs: 369.7k, time: 1.39 s (4335 / 10000)
Save: qspiflash_syn_001, # PI: 19, Tot Pairs: 370.0k, time: 1.77 s (4336 / 10000)
Save: ethernet_syn_288, # PI: 43, Tot Pairs: 370.0k, time: 1.39 s (4337 / 10000)
Save: b18_C_102, # PI: 148, Tot Pairs: 370.1k, time: 3.96 s (4338 / 10000)
Save: logicProbe_syn_038, # PI: 19, Tot Pairs: 370.1k, time: 1.15 s (4339 / 10000)
Save: b22_C_025, # PI: 33, Tot Pairs: 370.2k, time: 1.64 s (4340 / 10000)
Save: b14_opt_C_006, # PI: 104, Tot Pairs: 370.2k, time: 2.28 s (4341 / 10000)
Save: s5378_syn_010, # PI: 50, Tot Pairs: 370.3k, time: 1.89 s (4342 / 10000)
Save: vga_lcd_syn_087, # PI: 60, Tot Pairs: 370.3k, time: 1.40 s (4343 / 10000)
Save: logicProbe_syn_900, # PI: 19, Tot Pairs: 370.3k, time: 1.15 s (4344 / 10000)
Save: reed_solomon_codec_generator_syn_157, # PI: 49, Tot Pairs: 370.3k, time: 2.54 s (4345 / 10000)
Save: wbscope_syn_1006, # PI: 12, Tot Pairs: 370.4k, time: 0.63 s (4346 / 10000)
Save: b17_C_036, # PI: 62, Tot Pairs: 370.4k, time: 1.32 s (4347 / 10000)
Save: wbscope_syn_1119, # PI: 12, Tot Pairs: 370.4k, time: 0.58 s (4348 / 10000)
Save: s1196_syn_011, # PI: 17, Tot Pairs: 370.4k, time: 1.66 s (4349 / 10000)
Save: b20_opt_C_044, # PI: 66, Tot Pairs: 370.5k, time: 1.90 s (4350 / 10000)
Save: logicProbe_syn_872, # PI: 19, Tot Pairs: 370.5k, time: 1.14 s (4351 / 10000)
Save: arbiter_syn_034, # PI: 110, Tot Pairs: 370.5k, time: 2.81 s (4352 / 10000)
Save: log2_syn_218, # PI: 67, Tot Pairs: 370.6k, time: 4.00 s (4353 / 10000)
Save: ethernet_syn_201, # PI: 24, Tot Pairs: 370.7k, time: 0.97 s (4354 / 10000)
Save: mem_ctrl_syn_436, # PI: 121, Tot Pairs: 370.7k, time: 3.27 s (4355 / 10000)
Save: jt51_syn_110, # PI: 48, Tot Pairs: 370.8k, time: 1.53 s (4356 / 10000)
Save: b22_C_067, # PI: 33, Tot Pairs: 370.8k, time: 1.82 s (4357 / 10000)
Save: wbscope_syn_923, # PI: 12, Tot Pairs: 371.0k, time: 1.32 s (4358 / 10000)
Save: reed_solomon_codec_generator_syn_359, # PI: 68, Tot Pairs: 371.1k, time: 2.76 s (4359 / 10000)
Save: mem_ctrl_syn_107, # PI: 75, Tot Pairs: 371.1k, time: 1.92 s (4360 / 10000)
Save: b22_C_041, # PI: 45, Tot Pairs: 371.2k, time: 3.17 s (4361 / 10000)
Save: logicProbe_syn_366, # PI: 19, Tot Pairs: 371.2k, time: 1.16 s (4362 / 10000)
Save: b21_opt_C_034, # PI: 33, Tot Pairs: 371.2k, time: 1.43 s (4363 / 10000)
Save: b18_opt_C_057, # PI: 55, Tot Pairs: 371.3k, time: 2.07 s (4364 / 10000)
Save: aes_core_syn_001, # PI: 33, Tot Pairs: 371.3k, time: 1.07 s (4365 / 10000)
Save: wbscope_syn_007, # PI: 12, Tot Pairs: 371.5k, time: 1.34 s (4366 / 10000)
Save: b20_opt_C_066, # PI: 81, Tot Pairs: 371.6k, time: 4.22 s (4367 / 10000)
Save: b17_opt_C_005, # PI: 132, Tot Pairs: 371.7k, time: 3.30 s (4368 / 10000)
Save: vga_lcd_syn_059, # PI: 55, Tot Pairs: 371.7k, time: 1.37 s (4369 / 10000)
Save: b18_opt_C_246, # PI: 52, Tot Pairs: 371.8k, time: 2.10 s (4370 / 10000)
Save: s15850_syn_008, # PI: 67, Tot Pairs: 371.8k, time: 1.57 s (4371 / 10000)
Save: multiplier_syn_236, # PI: 66, Tot Pairs: 371.8k, time: 2.20 s (4372 / 10000)
Save: s38417_syn_044, # PI: 57, Tot Pairs: 371.8k, time: 1.52 s (4373 / 10000)
Save: b21_opt_C_059, # PI: 42, Tot Pairs: 371.9k, time: 1.64 s (4374 / 10000)
Save: log2_syn_139, # PI: 88, Tot Pairs: 372.0k, time: 5.07 s (4375 / 10000)
Save: b18_C_195, # PI: 143, Tot Pairs: 372.1k, time: 3.52 s (4376 / 10000)
Save: wb_dma_syn_271, # PI: 36, Tot Pairs: 372.2k, time: 1.37 s (4377 / 10000)
Save: wbscope_syn_883, # PI: 12, Tot Pairs: 372.5k, time: 1.38 s (4378 / 10000)
Save: vga_lcd_syn_575, # PI: 55, Tot Pairs: 372.5k, time: 1.32 s (4379 / 10000)
Save: b19_C_243, # PI: 117, Tot Pairs: 372.6k, time: 2.79 s (4380 / 10000)
Save: c7522_syn_003, # PI: 54, Tot Pairs: 372.6k, time: 1.97 s (4381 / 10000)
Save: logicProbe_syn_609, # PI: 19, Tot Pairs: 372.6k, time: 1.12 s (4382 / 10000)
Save: mem_ctrl_syn_279, # PI: 77, Tot Pairs: 372.7k, time: 1.91 s (4383 / 10000)
Save: wbscope_syn_1049, # PI: 12, Tot Pairs: 372.7k, time: 0.70 s (4384 / 10000)
Save: ethernet_syn_251, # PI: 24, Tot Pairs: 372.7k, time: 0.89 s (4385 / 10000)
Save: DMA_syn_047, # PI: 22, Tot Pairs: 372.9k, time: 1.51 s (4386 / 10000)
Save: b21_C_044, # PI: 117, Tot Pairs: 373.0k, time: 4.45 s (4387 / 10000)
Save: b18_C_175, # PI: 17, Tot Pairs: 373.1k, time: 2.70 s (4388 / 10000)
Save: reed_solomon_codec_generator_syn_473, # PI: 70, Tot Pairs: 373.1k, time: 2.84 s (4389 / 10000)
Save: vga_lcd_syn_081, # PI: 55, Tot Pairs: 373.1k, time: 1.39 s (4390 / 10000)
Save: ethernet_syn_140, # PI: 13, Tot Pairs: 373.2k, time: 0.82 s (4391 / 10000)
Save: wb_dma_syn_170, # PI: 47, Tot Pairs: 373.3k, time: 1.66 s (4392 / 10000)
Save: mem_ctrl_syn_127, # PI: 36, Tot Pairs: 373.3k, time: 1.32 s (4393 / 10000)
Save: vga_lcd_syn_312, # PI: 55, Tot Pairs: 373.4k, time: 1.42 s (4394 / 10000)
Save: vga_lcd_syn_124, # PI: 84, Tot Pairs: 373.4k, time: 2.13 s (4395 / 10000)
Save: vga_lcd_syn_417, # PI: 55, Tot Pairs: 373.4k, time: 1.35 s (4396 / 10000)
Save: vga_lcd_syn_391, # PI: 55, Tot Pairs: 373.5k, time: 1.34 s (4397 / 10000)
Save: vga_lcd_syn_024, # PI: 55, Tot Pairs: 373.5k, time: 1.35 s (4398 / 10000)
Save: ethernet_syn_130, # PI: 13, Tot Pairs: 373.6k, time: 0.79 s (4399 / 10000)
Save: logicProbe_syn_721, # PI: 19, Tot Pairs: 373.6k, time: 1.14 s (4400 / 10000)
Save: wbscope_syn_027, # PI: 12, Tot Pairs: 373.9k, time: 1.31 s (4401 / 10000)
Save: reed_solomon_codec_generator_syn_142, # PI: 44, Tot Pairs: 374.0k, time: 1.28 s (4402 / 10000)
Save: wbscope_syn_050, # PI: 15, Tot Pairs: 374.2k, time: 1.34 s (4403 / 10000)
Save: wbscope_syn_271, # PI: 12, Tot Pairs: 374.5k, time: 1.41 s (4404 / 10000)
Save: wb_dma_syn_272, # PI: 31, Tot Pairs: 374.6k, time: 1.40 s (4405 / 10000)
Save: b18_opt_C_000, # PI: 127, Tot Pairs: 375.0k, time: 11.14 s (4406 / 10000)
Save: b18_C_275, # PI: 87, Tot Pairs: 375.0k, time: 1.02 s (4407 / 10000)
Save: wbscope_syn_1168, # PI: 12, Tot Pairs: 375.1k, time: 0.71 s (4408 / 10000)
Save: vga_lcd_syn_034, # PI: 84, Tot Pairs: 375.1k, time: 2.09 s (4409 / 10000)
Save: wbscope_syn_497, # PI: 12, Tot Pairs: 375.4k, time: 1.45 s (4410 / 10000)
Save: qspiflash_syn_022, # PI: 50, Tot Pairs: 375.6k, time: 3.64 s (4411 / 10000)
Save: log2_syn_144, # PI: 89, Tot Pairs: 375.8k, time: 6.88 s (4412 / 10000)
Save: ca_prng_syn_011, # PI: 26, Tot Pairs: 375.8k, time: 1.72 s (4413 / 10000)
Save: b15_C_019, # PI: 66, Tot Pairs: 375.8k, time: 1.43 s (4414 / 10000)
Save: b18_C_125, # PI: 15, Tot Pairs: 375.9k, time: 2.39 s (4415 / 10000)
Save: logicProbe_syn_174, # PI: 19, Tot Pairs: 376.0k, time: 1.19 s (4416 / 10000)
Save: wbscope_syn_1265, # PI: 12, Tot Pairs: 376.0k, time: 0.66 s (4417 / 10000)
Save: b19_C_561, # PI: 72, Tot Pairs: 376.1k, time: 2.59 s (4418 / 10000)
Save: log2_syn_000, # PI: 161, Tot Pairs: 376.7k, time: 16.32 s (4419 / 10000)
Save: b19_C_000, # PI: 118, Tot Pairs: 376.7k, time: 2.79 s (4420 / 10000)
Save: pci_syn_019, # PI: 62, Tot Pairs: 376.7k, time: 1.74 s (4421 / 10000)
Save: log2_syn_034, # PI: 113, Tot Pairs: 377.0k, time: 8.57 s (4422 / 10000)
Save: reed_solomon_codec_generator_syn_450, # PI: 55, Tot Pairs: 377.1k, time: 1.31 s (4423 / 10000)
Save: arbiter_syn_179, # PI: 53, Tot Pairs: 377.1k, time: 1.47 s (4424 / 10000)
Save: ac97_ctrl_syn_014, # PI: 101, Tot Pairs: 377.1k, time: 1.65 s (4425 / 10000)
Save: b14_C_019, # PI: 82, Tot Pairs: 377.1k, time: 1.66 s (4426 / 10000)
Save: b18_C_277, # PI: 33, Tot Pairs: 377.2k, time: 1.60 s (4427 / 10000)
Save: s382_syn_005, # PI: 16, Tot Pairs: 377.2k, time: 1.27 s (4428 / 10000)
Save: wb_dma_syn_002, # PI: 90, Tot Pairs: 377.9k, time: 5.13 s (4429 / 10000)
Save: b18_opt_C_292, # PI: 45, Tot Pairs: 377.9k, time: 1.76 s (4430 / 10000)
Save: log2_syn_326, # PI: 190, Tot Pairs: 378.9k, time: 23.59 s (4431 / 10000)
Save: b19_C_599, # PI: 155, Tot Pairs: 378.9k, time: 3.40 s (4432 / 10000)
Save: bar_syn_051, # PI: 54, Tot Pairs: 378.9k, time: 0.92 s (4433 / 10000)
Save: reed_solomon_codec_generator_syn_011, # PI: 68, Tot Pairs: 378.9k, time: 3.00 s (4434 / 10000)
Save: logicProbe_syn_018, # PI: 19, Tot Pairs: 379.0k, time: 1.23 s (4435 / 10000)
Save: logicProbe_syn_301, # PI: 19, Tot Pairs: 379.1k, time: 1.15 s (4436 / 10000)
Save: logicProbe_syn_960, # PI: 19, Tot Pairs: 379.1k, time: 1.06 s (4437 / 10000)
Save: sin_syn_038, # PI: 32, Tot Pairs: 379.3k, time: 3.04 s (4438 / 10000)
Save: logicProbe_syn_725, # PI: 19, Tot Pairs: 379.3k, time: 1.13 s (4439 / 10000)
Save: b18_C_189, # PI: 142, Tot Pairs: 379.3k, time: 3.36 s (4440 / 10000)
Save: wb_dma_syn_101, # PI: 49, Tot Pairs: 379.4k, time: 1.65 s (4441 / 10000)
Save: b19_C_526, # PI: 139, Tot Pairs: 379.5k, time: 3.60 s (4442 / 10000)
Save: b14_opt_C_016, # PI: 85, Tot Pairs: 379.5k, time: 1.34 s (4443 / 10000)
Save: logicProbe_syn_403, # PI: 19, Tot Pairs: 379.5k, time: 1.11 s (4444 / 10000)
Save: logicProbe_syn_685, # PI: 19, Tot Pairs: 379.6k, time: 1.14 s (4445 / 10000)
Save: vga_lcd_syn_545, # PI: 66, Tot Pairs: 379.6k, time: 1.61 s (4446 / 10000)
Save: reed_solomon_codec_generator_syn_049, # PI: 61, Tot Pairs: 379.6k, time: 1.85 s (4447 / 10000)
Save: ac97_ctrl_syn_004, # PI: 46, Tot Pairs: 379.6k, time: 1.14 s (4448 / 10000)
Save: vga_lcd_syn_568, # PI: 55, Tot Pairs: 379.7k, time: 1.35 s (4449 / 10000)
Save: b18_C_095, # PI: 15, Tot Pairs: 379.8k, time: 2.51 s (4450 / 10000)
Save: vga_lcd_syn_275, # PI: 55, Tot Pairs: 379.8k, time: 1.32 s (4451 / 10000)
Save: b04_opt_C_000, # PI: 28, Tot Pairs: 379.8k, time: 1.77 s (4452 / 10000)
Save: b18_opt_C_181, # PI: 83, Tot Pairs: 379.8k, time: 1.65 s (4453 / 10000)
Save: b19_C_086, # PI: 159, Tot Pairs: 379.8k, time: 3.61 s (4454 / 10000)
Save: b22_C_092, # PI: 65, Tot Pairs: 379.9k, time: 1.18 s (4455 / 10000)
Save: wbscope_syn_250, # PI: 12, Tot Pairs: 380.1k, time: 1.33 s (4456 / 10000)
Save: b19_C_116, # PI: 147, Tot Pairs: 380.2k, time: 3.85 s (4457 / 10000)
Save: b19_C_261, # PI: 53, Tot Pairs: 380.3k, time: 2.39 s (4458 / 10000)
Save: DMA_syn_157, # PI: 19, Tot Pairs: 380.6k, time: 2.25 s (4459 / 10000)
Save: vga_lcd_syn_528, # PI: 55, Tot Pairs: 380.6k, time: 1.38 s (4460 / 10000)
Save: b11_opt_C_017, # PI: 25, Tot Pairs: 380.6k, time: 1.73 s (4461 / 10000)
Save: systemcaes_syn_039, # PI: 32, Tot Pairs: 380.7k, time: 1.53 s (4462 / 10000)
Save: voter_syn_067, # PI: 48, Tot Pairs: 380.8k, time: 5.96 s (4463 / 10000)
Save: b20_C_034, # PI: 29, Tot Pairs: 380.9k, time: 1.38 s (4464 / 10000)
Save: b19_C_119, # PI: 42, Tot Pairs: 380.9k, time: 2.25 s (4465 / 10000)
Save: c3540_syn_003, # PI: 62, Tot Pairs: 380.9k, time: 2.13 s (4466 / 10000)
Save: arbiter_syn_169, # PI: 40, Tot Pairs: 380.9k, time: 1.42 s (4467 / 10000)
Save: b20_C_071, # PI: 38, Tot Pairs: 381.0k, time: 1.40 s (4468 / 10000)
Save: wbscope_syn_1055, # PI: 12, Tot Pairs: 381.0k, time: 0.69 s (4469 / 10000)
Save: logicProbe_syn_225, # PI: 19, Tot Pairs: 381.0k, time: 1.14 s (4470 / 10000)
Save: log2_syn_019, # PI: 70, Tot Pairs: 381.2k, time: 4.93 s (4471 / 10000)
Save: multiplier_syn_212, # PI: 70, Tot Pairs: 381.2k, time: 2.76 s (4472 / 10000)
Save: b18_C_024, # PI: 43, Tot Pairs: 381.3k, time: 1.64 s (4473 / 10000)
Save: reed_solomon_codec_generator_syn_299, # PI: 41, Tot Pairs: 381.3k, time: 1.53 s (4474 / 10000)
Save: logicProbe_syn_120, # PI: 19, Tot Pairs: 381.4k, time: 1.20 s (4475 / 10000)
Save: b18_opt_C_154, # PI: 56, Tot Pairs: 381.5k, time: 4.17 s (4476 / 10000)
Save: vga_lcd_syn_424, # PI: 55, Tot Pairs: 381.5k, time: 1.39 s (4477 / 10000)
Save: vga_lcd_syn_357, # PI: 55, Tot Pairs: 381.5k, time: 1.35 s (4478 / 10000)
Save: wbscope_syn_1197, # PI: 12, Tot Pairs: 381.5k, time: 0.72 s (4479 / 10000)
Save: wbscope_syn_422, # PI: 12, Tot Pairs: 381.7k, time: 1.18 s (4480 / 10000)
Save: wbscope_syn_706, # PI: 12, Tot Pairs: 381.9k, time: 1.22 s (4481 / 10000)
Save: vga_lcd_syn_431, # PI: 55, Tot Pairs: 381.9k, time: 1.35 s (4482 / 10000)
Save: wbscope_syn_765, # PI: 12, Tot Pairs: 382.2k, time: 1.38 s (4483 / 10000)
Save: b18_C_237, # PI: 43, Tot Pairs: 382.3k, time: 1.60 s (4484 / 10000)
Save: logicProbe_syn_361, # PI: 19, Tot Pairs: 382.3k, time: 1.10 s (4485 / 10000)
Save: s526_syn_016, # PI: 22, Tot Pairs: 382.3k, time: 1.67 s (4486 / 10000)
Save: sasc_syn_007, # PI: 38, Tot Pairs: 382.3k, time: 1.39 s (4487 / 10000)
Save: log2_syn_151, # PI: 75, Tot Pairs: 382.5k, time: 3.52 s (4488 / 10000)
Save: b19_C_036, # PI: 37, Tot Pairs: 382.5k, time: 1.56 s (4489 / 10000)
Save: b19_C_218, # PI: 145, Tot Pairs: 382.5k, time: 1.65 s (4490 / 10000)
Save: arbiter_syn_038, # PI: 110, Tot Pairs: 382.5k, time: 3.09 s (4491 / 10000)
Save: vga_lcd_syn_389, # PI: 55, Tot Pairs: 382.5k, time: 1.38 s (4492 / 10000)
Save: vga_lcd_syn_603, # PI: 55, Tot Pairs: 382.6k, time: 1.34 s (4493 / 10000)
Save: systemcaes_syn_022, # PI: 40, Tot Pairs: 382.6k, time: 1.88 s (4494 / 10000)
Save: b19_C_370, # PI: 128, Tot Pairs: 382.7k, time: 3.72 s (4495 / 10000)
Save: log2_syn_306, # PI: 64, Tot Pairs: 382.8k, time: 3.38 s (4496 / 10000)
Save: b19_C_074, # PI: 145, Tot Pairs: 382.9k, time: 4.08 s (4497 / 10000)
Save: vga_lcd_syn_149, # PI: 55, Tot Pairs: 382.9k, time: 1.41 s (4498 / 10000)
Save: wbscope_syn_732, # PI: 12, Tot Pairs: 383.1k, time: 1.23 s (4499 / 10000)
Save: logicProbe_syn_683, # PI: 19, Tot Pairs: 383.2k, time: 1.22 s (4500 / 10000)
Save: wbscope_syn_272, # PI: 12, Tot Pairs: 383.4k, time: 1.24 s (4501 / 10000)
Save: logicProbe_syn_179, # PI: 19, Tot Pairs: 383.4k, time: 1.21 s (4502 / 10000)
Save: wbscope_syn_281, # PI: 12, Tot Pairs: 383.6k, time: 1.20 s (4503 / 10000)
Save: usb_funct_syn_068, # PI: 48, Tot Pairs: 383.6k, time: 1.24 s (4504 / 10000)
